"id","title","published_at","url","description","view_count","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"MJfm5iT8vN4","cara membuat essen CM /sianida galatama lele","2018-06-10 12:12:22 UTC","https://www.youtube.com/watch?v=MJfm5iT8vN4","cara meracik esen cacing gakatama lele
siap kan satu botol pasta pandan
satu bungkus sanlet 60 ml
siapkan cuka merek dixi satu botol
tonton vidio cara meracik umpan gt lele kepala.ayam https://youtu.be/Y3seROOStaU dan.cara meracik esen oplosan suir ayam
https://youtu.be/MvZNi9TBNU4
http://www.youtube.com/timedtext_cs_panel?c=UCJMfLI9H4549Sa3AU4kW6yQ&tab=2

#umpan lele #umpan jitu lele # umpan paling bagus buat lele #Umpanmantap, #Umpan lele #Umpan paling bagus, #Galatama lele #Lele #Belutgoreng, Belut, Umpan mantap, Umpan jitu, Umpan joss.mancing#umpan lele #umpan jitu lele # umpan paling bagus buat lele #Umpan mantap, #Umpanlele #Umpan paling bagus, #Galatama lele #Lele #Belut goreng, Belut, Umpan mantap, Umpan jitu, Umpan joss.mancing
umpan galatama lele
umpan jitu galatama lele
umpan gacor galatamal lele
umpan paling jitu
#umpan lele
umpan basi
umpan paling di sukai lele
galatama lele
lele babon
trik mancing
mengakali lele
menarik perhatian lele
memancing 
memancing lele babon
#umpan lele #umpan jitu lele # umpan paling bagus buat lele #Umpanmantap, #Umpan lele #Umpan paling bagus, #Galatama lele #Lele #Belutgoreng, Belut, Umpan mantap, Umpan jitu, Umpan joss
#umpan lele #umpan jitu lele # umpan paling bagus buat lele #Umpanmantap, #Umpan lele #Umpan paling bagus, #Galatama lele #Lele #Belutgoreng, Belut, Umpan mantap, Umpan jitu, Umpan joss.mancing umpan lele",2637,18,"UCJMfLI9H4549Sa3AU4kW6yQ","Arka22Chanell","https://www.youtube.com/channel/UCJMfLI9H4549Sa3AU4kW6yQ","facebook,twiter,boleger,like,share,subcreber,komen,biar saya semangat membagun chanell ini biar lebih berkembang",1
"KtNUvldWNm0","【FGO】CMスロー再生「ぐだぐだ帝都聖杯奇譚」【Fate/Grand Order】","2018-06-06 14:42:34 UTC","https://www.youtube.com/watch?v=KtNUvldWNm0","茶々かわいい！！！
スローで見た所、やはりまだ隠しサーヴァントが存在しそうな気もしますね。FGOマスターの方達の考察の参考になれば幸いです。

↓関連プレイリスト「ぐだぐだ帝都聖杯奇譚」
https://www.youtube.com/playlist?list=PL-Ht2KAynxtx9-DhWUDVlh1TIj0QEmNlX",17775,218,"UCJMq1O4oxqSip88fBQ8AwTg","ばいす","https://www.youtube.com/channel/UCJMq1O4oxqSip88fBQ8AwTg","好きなコンテンツやゲームなどを紹介していきたい、そんなチャンネルです。

ピクシブ
http://pixiv.me/bys",1
"_J7QITOdKas","パナップ　芦田愛菜「話そう」篇　グリコCM※※","2018-06-19 00:25:07 UTC","https://www.youtube.com/watch?v=_J7QITOdKas","グリコパナップCM「話そう」篇
出演：芦田愛菜
たのしさ続く パナップで話そう。
30秒（※※4品+マルチパックVer）

パナップ ブランドサイト
http://www.glico.co.jp/ice/panapp/

パナップ 商品紹介
http://www.glico.co.jp/ice/panapp/product.html

#パナップで話そう
__________

グリコ公式YouTubeチャンネルです。
ぜひ『チャンネル登録』してください。
http://www.youtube.com/user/glicowebnet?sub_confirmation=1

Glico Japan グリコ公式チャンネル
https://www.youtube.com/glicowebnet/",1426,16,"UCjOUSmVmac__ZKBSXIeWxlA","グリコ公式Glico Japan","https://www.youtube.com/channel/UCjOUSmVmac__ZKBSXIeWxlA","グリコ の 公式 YouTube アカウントです。

The Official YouTube Channel for Glico in Japan.


YouTubeアカウント（ googleアカウント ）を
お持ちの方はぜひ  『 チャンネル登録 』 を
クリックしてください。
最新CMやWEB限定ムービーなどを 配信します。　

下記  『 チャンネル登録 』 より 
登録お待ちしています ↓

＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿",0
"0Du-nkuripw","Xperia CM Music Video「ZONE」","2018-06-17 02:41:37 UTC","https://www.youtube.com/watch?v=0Du-nkuripw","最新CM曲 ""ZONE"" 無料ダウンロード実施中
https://www.sonymobile.co.jp/adgallery/zone/

Xperia 製品情報
https://www.sonymobile.co.jp/xperia/

Xperia TVCM情報
https://www.sonymobile.co.jp/adgallery/

Xperia 使いこなしガイド
https://www.sonymobile.co.jp/myxperia/

ソニーモバイル公式ホームページ
https://www.sonymobile.co.jp/",42547,,"UCjXtPq3gdIUYgvrKQ92lJNA","sonyxperiajp","https://www.youtube.com/channel/UCjXtPq3gdIUYgvrKQ92lJNA","ソニーモバイルコミュニケーションズのXperia公式YouTubeチャンネル",1
"8mzSljNsgEE","秀英予備校｜福岡県 2018夏期講習CM","2018-06-12 06:10:28 UTC","https://www.youtube.com/watch?v=8mzSljNsgEE","◇資料のご請求やお電話でのお問い合わせはこちらから
　https://www.shuei-yobiko.co.jp/",3854,49,"UCJzNZhCBNa8x8dzrRyqzLGg","shuei-id-yobiko","https://www.youtube.com/channel/UCJzNZhCBNa8x8dzrRyqzLGg",,0
"C3Bvdi2g6Yk","秀英予備校｜北海道 2018夏期講習CM","2018-06-12 06:10:03 UTC","https://www.youtube.com/watch?v=C3Bvdi2g6Yk","◇資料のご請求やお電話でのお問い合わせはこちらから
　https://www.shuei-yobiko.co.jp/",3001,24,"UCJzNZhCBNa8x8dzrRyqzLGg","shuei-id-yobiko","https://www.youtube.com/channel/UCJzNZhCBNa8x8dzrRyqzLGg",,0
"-g9tzS6od0k","【うますぎる】高畑充希 話題のcm ＮＴＴドコモ","2018-06-28 06:45:10 UTC","https://www.youtube.com/watch?v=-g9tzS6od0k","「紅の空に」篇
「熱くなる高畑」篇",1405181,4676,"UCk0Ur9xhUbzoPRaavNF0mFA","1ぬるぬる","https://www.youtube.com/channel/UCk0Ur9xhUbzoPRaavNF0mFA",,1
"BOxtCAKhdTg","放送禁止    放送禁止になったCM  mi の情報ちゃんねる　6選！","2018-06-29 20:38:35 UTC","https://www.youtube.com/watch?v=BOxtCAKhdTg","いろいろ問題があったんですねｗ
http://xmwe6v.gw-sysplus.net/",21,0,"UCK6LTwXB7dHHE78vGHV9AJg","mi の 情報ちゃんねる","https://www.youtube.com/channel/UCK6LTwXB7dHHE78vGHV9AJg","いろんな情報、気になったことなどなど、をｱｯﾌﾟします♪",1
"H3i-0J2yyw8","'किसान कल्याण प्राधिकरण' किसानों की  मांग को पूरा करेगा : CM Shri Manohar Lal","2018-06-22 15:53:30 UTC","https://www.youtube.com/watch?v=H3i-0J2yyw8","मुख्यमंत्री  मनोहर लाल ने पंचकूला में  आयोजित प्रबुद्ध वर्ग संगोष्ठी में हिस्सा  लिया। कार्यक्रम के बाद पत्रकारों को भी सम्बोधित किया",14,2,"UCK8EWys7eJlicLr0m5lEc-g","Manohar Lal","https://www.youtube.com/channel/UCK8EWys7eJlicLr0m5lEc-g","Chief Minister Officer(CMO) Haryana, Government Orgainsation",1
"cOF4bcGnTTg","सामान्य नागरिक की सुरक्षा, सरकार का नैतिक दायित्व : CM Shri Manohar Lal","2018-06-22 15:50:45 UTC","https://www.youtube.com/watch?v=cOF4bcGnTTg","मुख्यमंत्री  मनोहर लाल ने पंचकूला में  आयोजित प्रबुद्ध वर्ग संगोष्ठी में हिस्सा  लिया। कार्यक्रम के बाद पत्रकारों को भी सम्बोधित किया",7,1,"UCK8EWys7eJlicLr0m5lEc-g","Manohar Lal","https://www.youtube.com/channel/UCK8EWys7eJlicLr0m5lEc-g","Chief Minister Officer(CMO) Haryana, Government Orgainsation",1
"ECvV9cAUdAE","CM Punk pierde en UFC 225 - Cobertura y Opinión","2018-06-10 04:18:52 UTC","https://www.youtube.com/watch?v=ECvV9cAUdAE","Hoy no les traigo los resultados de un evento, y menos de UFC 225, sino, mas bien, la cobertura y opinión de Cm punk vs Mike Jackson  en UFC 225.
Comenten y puntúen, suscribanse.",31273,382,"UCKbeSc9JvhE_R1ex7ikQBvA","Rokzcar","https://www.youtube.com/channel/UCKbeSc9JvhE_R1ex7ikQBvA","Suscribete papi ;3",1
"M9LLRFnN0Uk","電話革命ナイセン・30秒CM【本編7月4日公開】【オリジナル曲PV】","2018-06-27 03:00:01 UTC","https://www.youtube.com/watch?v=M9LLRFnN0Uk","『ないせんのうた』から2年、ナイセンが再び革命を起こす。
新曲『電話革命ナイセン』、2018年7月4日(水)12時公開！
チャンネル登録 ➡ https://www.youtube.com/user/itallinc?sub_confirmation=1

絵・動画：ナイセン中の人M・N　歌：momoco
作曲：あらいふとし　作詞：あらいふとし・ナイセン　編曲：ミヤジマジュン
制作：アイティオール株式会社（ナイセンクラウド）

☎ ないせんのうた（2016年公開楽曲）
https://youtu.be/l4PR2HUNaGA

☎ Twitter
https://twitter.com/itallinc

☎ 公式ウェブサイト
https://naisen.jp/manga",3001,380,"UCKC8DnXhht8zj7VQVWsXlIw","ナイセンチャンネル naisen channel","https://www.youtube.com/channel/UCKC8DnXhht8zj7VQVWsXlIw",,0
"28e6fxPjIfQ","Jharkhand CM Raghuvar Das Dance samuhik vivah","2018-06-24 10:33:18 UTC","https://www.youtube.com/watch?v=28e6fxPjIfQ","CM Raghuvar Das central sarna samiti samuhik vivah dance and injioy.
351 couple ki shadi me Raghuwar Das Dance

Raghuwar Das marriage couple subhkamna",6792,18,"UCKD1TAjmouGyEi_RJmW6c1A","tech & it","https://www.youtube.com/channel/UCKD1TAjmouGyEi_RJmW6c1A","Android phones reveiw, Desktop & Laptops reveiw video, win os, Linux os, Mac os x reveiw video news, fun and entertainment video",1
"Ss3tzxsH7OY","CMメイキング","2018-06-26 07:01:10 UTC","https://www.youtube.com/watch?v=Ss3tzxsH7OY",,8804,82,"UCKeF6q0ILmkewuatBhh1DTg","あいおいニッセイ同和損保","https://www.youtube.com/channel/UCKeF6q0ILmkewuatBhh1DTg","「あいおいニッセイ同和損保」のホームページ（www.aioinissaydowa.co.jp）に掲載している動画です。",1
"JFsr4y2vUyk","バズビートCM","2018-06-27 15:04:41 UTC","https://www.youtube.com/watch?v=JFsr4y2vUyk","快朝バズビートのCMです。",805,6,"UCkMGbu0Jqf2tQ6QJHm8Skxg","WAYK'S株式会社","https://www.youtube.com/channel/UCkMGbu0Jqf2tQ6QJHm8Skxg",,0
"iKYgYcGNhm4","「Your story with－笑顔篇」 SUBARU レガシィ アウトバック ""Smile／Your story with""","2018-06-29 02:00:11 UTC","https://www.youtube.com/watch?v=iKYgYcGNhm4","人生を変えるような出会いをテーマに、日本テレビ系列にて放送中の金曜ロードＳＨＯＷ！内でオンエア中の限定ＣＭショートフィルム「笑顔篇」Your story with. あなたとクルマ、どんな物語がありますか？

▼SUBARUオフィシャルサイト SUBARUをもっと詳しく知ろう！
http://www.subaru.jp/
 
▼SUBARU Facebookページ 最新情報を更新中！
https://www.facebook.com/SUBARU.jp/
 
▼SUBARU Twitterページ NEWS、イベント情報など更新中！
https://twitter.com/SUBARU_CORP
 
▼SUBARU Instagramページ
https://www.instagram.com/subaru.jp/
 
SUBARU On-Tubeは株式会社SUBARUが運営する公­式YouTubeチャンネルです。
新車種の最新映像やモータースポーツ、TV-CMなどここでしか見られない様々な動画を配信していきます­。
まずはチャンネル登録をお願いします！",79413,230,"UCkNlok-TO43_Zlv7_29MvKw","SUBARU On-Tube","https://www.youtube.com/channel/UCkNlok-TO43_Zlv7_29MvKw","SUBARU On-Tubeは ㈱SUBARUが運営するSUBARUの公­式YouTubeチャンネルです。
新車種の最新映像やモータースポーツ、TV-CMなどここでしか見られない様々な動画を配信していきます­。

まずはチャンネル登録をお願いします！

【チャンネル登録はこちらから⇒http://goo.gl/E4A6tI】",0
"eqOJ4H6yStk","映画『終わった人』15秒CM 定年あるある編","2018-06-05 06:42:46 UTC","https://www.youtube.com/watch?v=eqOJ4H6yStk",,8690,17,"UCKtn-oZON38D0v7bLopdqDA","東映映画チャンネル","https://www.youtube.com/channel/UCKtn-oZON38D0v7bLopdqDA",,0
"jVbeZ65-vQg","映画『終わった人』15秒CM 宮川大助・花子ナレーション編","2018-06-05 06:40:06 UTC","https://www.youtube.com/watch?v=jVbeZ65-vQg","映画『終わった人』6月9日公開",6432,4,"UCKtn-oZON38D0v7bLopdqDA","東映映画チャンネル","https://www.youtube.com/channel/UCKtn-oZON38D0v7bLopdqDA",,0
"AYNJ2EQGSAU","石原さとみが10秒メイクに挑戦、花王「オーブ」ウェブ動画＆新CM公開","2018-06-19 16:22:58 UTC","https://www.youtube.com/watch?v=AYNJ2EQGSAU","石原さとみが10秒メイクに挑戦、花王「オーブ」ウェブ動画＆新CM公開 
石原さとみが出演する花王のメイクアップブランド「オーブ」の新テレビCMが7月11日から全国で公開される。【動画と画像を見る（29枚）】同CMは、「毎日キレイがうまくいく」をコンセプトにしたオーブの新商品「オーブ ブラシひと塗りシャドウN」の発売に伴って制作されたもの。テレビでのオンエアに先駆け、花王のオフィシャルYouTubeチャンネルではCMの映像と、『10秒チャレンジCM』と題したウェブ限定動画が本日6月19日に公開された。 CM映像では、石原が慌ただしく商品の蓋を開ける様子や、10秒で片目のアイメイクを完了させる場面、石原の「10秒あれば、私は変われる」という言葉や、「10秒で、ずるい目もと。」というキャッチコピーなどが確認できる。ウェブ限定動画の『10秒チャレンジCM』は、自身の瞼にメイクを施す石原の姿にスポットを当てた内容となっている。 
#石 #原 #さ #と #み #が #1 #0 #秒 #メ #イ #ク #に #挑 #戦 #、 #花 #王 #「 #オ #ー #ブ #」 #ウ #ェ #ブ #動 #画 #＆ #新 #C #M #公 #開",2,0,"UCKXf5_Aoxx15EYcsfc5O-Ag","Japan Daily News","https://www.youtube.com/channel/UCKXf5_Aoxx15EYcsfc5O-Ag","最新のエンターテインメント情報を入手するには、購読チャンネルをヒットします。
私はあなたを愛している
私は日本が大好き",1
"lMfm345xU5w","かつてはCM出演多数も…狩野英孝、100％復帰できない致命的理由","2018-06-17 19:02:16 UTC","https://www.youtube.com/watch?v=lMfm345xU5w","かつてはCM出演多数も…狩野英孝、100％復帰できない致命的理由 
一時期は飛ぶ鳥を落とす勢いだった人気芸人、狩野英孝。ナルシストキャラで一世を風靡し、CMにも多数出演していたが、一時期より露出が少ないのは気のせいだろうか。 　「ドッキリに引っかかりやすい純粋な性格から、『ロンドンハーツ』(テレビ朝日系、現・『金曜☆ロンドンハーツ』)の常連となり、アーティスト・50TA名義でCDデビューも果たしライブも開催。私生活では、2012年に他界した父の代わりに、実家の神社の再興にも尽力。芸能活動のかたわらではありますが、神職の資格を取って跡を継ぐ狩野は高い好感度を誇っていました」(芸能ライター) 　だが、そんな人気に水を差したのが例の事件だった。 　「去年1月、17歳の女子高生との淫行疑惑が報道されました。ただその後開かれた謝罪会見では、女性が当時22歳と年齢を偽っていたこと、2人の間には肉体関係がなかったこと、また“野生の勘”で『ウソついていることない？』と追及したところ、未成年であることが発覚したことなどが狩野本人の口から語られています」(芸能ライター) 　その後狩野は芸能活動を自粛するも、昨年7月にAbemaTVで放送された『必殺！バカリズム地獄』で半年... 
#か #つ #て #は #C #M #出 #演 #多 #数 #も #… #狩 #野 #英 #孝 #、 #1 #0 #0 #％ #復 #帰 #で #き #な #い #致 #命 #的 #理 #由",0,0,"UCKXf5_Aoxx15EYcsfc5O-Ag","Japan Daily News","https://www.youtube.com/channel/UCKXf5_Aoxx15EYcsfc5O-Ag","最新のエンターテインメント情報を入手するには、購読チャンネルをヒットします。
私はあなたを愛している
私は日本が大好き",1
"6CBmG14b6kE","アニメ「キルラキル」ゲーム化！ジャンルは“耐繊アクション”、ティザーCM公開","2018-06-17 06:46:06 UTC","https://www.youtube.com/watch?v=6CBmG14b6kE","アニメ「キルラキル」ゲーム化！ジャンルは“耐繊アクション”、ティザーCM公開 
アニメ「キルラキル」のゲーム化が決定。「キルラキル ザ・ゲーム -異布-」のタイトルで、2019年に発売を予定している。 本日6月16日、アニメ「ダーリン・イン・ザ・フランキス」の放送内にてティザー告知CMが流され、公式サイトがオープン。CMでは洲崎綾演じる満艦飾マコが、「アニメのときには見れなかったものも見れちゃったりする」「トリガーとアークシステムワークスが殴り合いながら作ってる意欲作！」とゲームを紹介した。ジャンルは「キルラキル耐繊アクション」となっており、対応機種は未定。プレイ人数は1～2人とされている。開発はエープラス、販売はアークシステムワークスが担当。ゲームの詳細は7月5日からアメリカ・ロサンゼルスで開催される「アニメエキスポ」にて発表予定だ。なお「キルラキル」がゲーム化されるのはこれが初めて。 「キルラキル」は武力と恐怖で支配された本能字学園の周辺を舞台に、特殊な力を持つ“極制服”を着た少年少女が戦いを繰り広げるバトルアクション。2013年10月から2014年3月にかけて放送された。 (c)TRIGGER・中島かずき/キルラキル製作委員会 
#ア #ニ #メ #「 #キ #ル #ラ #キ #ル #」 #ゲ #ー #ム #化 #！ #ジ #ャ #ン #ル #は #“ #耐 #繊 #ア #ク #シ #ョ #ン #” #、 #テ #ィ #ザ #ー #C #M #公 #開",13,0,"UCKXf5_Aoxx15EYcsfc5O-Ag","Japan Daily News","https://www.youtube.com/channel/UCKXf5_Aoxx15EYcsfc5O-Ag","最新のエンターテインメント情報を入手するには、購読チャンネルをヒットします。
私はあなたを愛している
私は日本が大好き",1
